idx,n_true,Kphi,Kc,cohesion,friction_angle,janosi_shear,estimator,converged_n,pct_err
54,1.2399896692115178,2635867.5226664366,2947.3128943510164,18881.628585152688,23.12471440903876,0.018379609604256292,NN-UKF,1.1930273094246227,3.787318632804211
54,1.2399896692115178,2635867.5226664366,2947.3128943510164,18881.628585152688,23.12471440903876,0.018379609604256292,Learned MLP,1.0841159130833036,12.570568932830778
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,Bekker-UKF,0.5424651389727948,17.694377674113383
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,NN-UKF,0.5972754627005643,9.378271291978438
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,Learned MLP,0.8708436495139181,32.12891183664414
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,Bekker-UKF,0.6008270003780936,6.126418212661475
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,NN-UKF,0.5102198070892057,9.877883994131574
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,Learned MLP,0.6300033946134395,11.279958607166524
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,Bekker-UKF,0.5116014618513041,7.7159212684631395
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,NN-UKF,0.4928413727768779,3.7660492911278314
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,Learned MLP,0.6512793271859498,37.12461351670119
58,0.7238303471847845,3147451.860851267,11079.935676872012,19604.511254361983,20.942338857332675,0.016617301262777714,Bekker-UKF,0.7350391916607196,1.5485458049016705
58,0.7238303471847845,3147451.860851267,11079.935676872012,19604.511254361983,20.942338857332675,0.016617301262777714,NN-UKF,0.6926699419346167,4.304932139328068
58,0.7238303471847845,3147451.860851267,11079.935676872012,19604.511254361983,20.942338857332675,0.016617301262777714,Learned MLP,0.6602359432793471,8.785816200270826
