idx,n_true,Kphi,Kc,cohesion,friction_angle,janosi_shear,estimator,converged_n,pct_err
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,Bekker-UKF,0.7965710582925348,21.202456925138453
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,NN-UKF,0.433600858638496,57.10780352841242
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,Learned MLP,0.7607375298784916,24.747142574127846
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,Bekker-UKF,1.1116224886743589,33.92918780131661
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,NN-UKF,0.7048442089578404,15.079792470950482
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,Learned MLP,0.49095846430497914,40.84892214895666
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,Bekker-UKF,0.6626214502324523,30.239656963208503
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,NN-UKF,0.5922255373695302,16.40319039596626
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,Learned MLP,0.5855176861308926,15.084747951982717
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,Bekker-UKF,0.4986619920641037,55.646006106119785
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,NN-UKF,0.988719609909246,12.057336956539352
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,Learned MLP,1.2999999999999645,15.629811334468819
